boot_y,boot_part,boot_cond_coher,boot_cond_spat,boot_conds
0.415991095630488,1,1,1,1
0.22004647239919,1,1,1,1
0.225711308350583,1,2,2,4
0.205265751515981,1,2,1,3
0.526179420930021,1,2,1,3
0.395547680920572,1,2,2,4
0.673521151919886,1,2,1,3
0.378071048359743,1,1,1,1
0.28286121349629,1,1,1,1
0.345378567563785,1,1,1,1
1.62334343025941,1,2,1,3
0.455028134971144,1,1,1,1
0.216398126573949,1,1,1,1
0.596246921473721,1,2,1,3
0.314259037785632,1,2,1,3
0.678452423573617,1,2,2,4
0.361777117089332,1,2,2,4
0.294256283626964,1,2,1,3
1.15059659772942,1,2,2,4
0.431217512672447,1,2,2,4
0.387441114600733,1,2,1,3
0.516202188150601,1,1,1,1
0.348290194370747,1,1,1,1
0.366644535531123,1,1,1,1
0.286610771575397,1,1,1,1
0.396259104960336,1,1,2,2
0.222923770486887,1,1,2,2
0.309588085212454,1,1,1,1
0.452839399159529,1,1,2,2
0.463809049914744,1,2,2,4
0.351817085989751,1,1,1,1
0.324018288913067,1,2,1,3
0.970775098117883,1,2,1,3
0.696603499300181,1,2,1,3
0.608736913077337,1,2,2,4
0.367536644378561,1,1,1,1
0.502136543616871,1,1,2,2
0.554848592131748,1,2,2,4
0.387173981029264,1,1,1,1
0.366682678277357,1,2,1,3
0.395446697558327,1,1,2,2
0.512212622608786,1,1,2,2
0.527397839216974,1,1,2,2
0.635935059555777,1,2,2,4
0.246281653241567,1,1,1,1
0.184621984761179,1,1,1,1
0.430619606281653,1,1,2,2
0.428841329808165,1,1,2,2
0.481928501321818,1,1,1,1
0.562341092831048,1,1,2,2
0.203935574561001,1,1,1,1
0.940998976208903,1,1,2,2
0.313897737832121,1,1,2,2
0.553971826465386,1,2,2,4
0.302240139324567,1,2,1,3
0.210566127818311,1,1,1,1
0.31175338205594,1,2,1,3
0.242805839216089,1,1,1,1
0.550369345980471,1,2,1,3
0.346139106204646,1,2,2,4
0.257073333540575,1,2,1,3
0.486272475198348,1,2,2,4
0.456580490747911,1,2,2,4
0.312923427149144,1,1,2,2
0.704126808272122,1,2,1,3
0.284765638936733,1,1,1,1
0.529759920385914,1,2,1,3
0.707297836106591,1,2,2,4
0.550744563520311,1,1,2,2
0.284584620742862,1,1,2,2
0.345401257658523,1,2,2,4
0.744575549681031,1,1,2,2
0.300459484372368,1,2,2,4
0.229256269942198,1,1,2,2
-0.551636100140058,1,2,2,4
0.2698100401185,1,2,1,3
0.393914934,2,2,2,4
-0.699916788,2,2,2,4
0.454805995,2,1,1,1
0.337542461,2,2,1,3
0.441410625,2,2,2,4
0.289466166,2,1,2,2
0.286516612,2,1,2,2
0.467963134,2,1,1,1
0.403926536,2,1,2,2
0.369730067,2,1,2,2
0.418897705,2,1,1,1
0.255592577,2,1,1,1
0.405662293,2,2,1,3
0.426483028,2,2,2,4
0.554407969,2,2,2,4
0.422478281,2,1,1,1
0.348601005,2,1,1,1
0.475728911,2,2,1,3
0.411861536,2,2,1,3
0.454178879,2,2,2,4
0.564281212,2,1,2,2
0.298306414,2,1,1,1
0.410019594,2,1,2,2
0.255334951,2,1,2,2
-0.577927368,2,2,2,4
0.331247945,2,1,1,1
0.360119998,2,1,1,1
0.362224025,2,1,1,1
0.290002141,2,1,1,1
0.505332497,2,2,2,4
-0.511732596,2,2,1,3
0.383481834,2,1,1,1
0.306263206,2,1,2,2
0.600479277,2,1,2,2
-0.592101078,2,2,2,4
0.437616109,2,1,2,2
0.335038436,2,2,1,3
0.398944364,2,2,2,4
0.313608491,2,1,1,1
0.43807303,2,1,2,2
0.332459105,2,1,2,2
0.253960682,2,2,2,4
0.292893012,2,1,2,2
0.437103845,2,2,2,4
0.291862902,2,2,2,4
0.283913156,2,1,1,1
0.352356564,2,2,1,3
0.324844084,2,1,2,2
0.401384395,2,1,1,1
0.419540671,2,2,1,3
0.369751043,2,2,2,4
0.491706776,2,2,2,4
0.387585653,2,2,1,3
0.412122036,2,1,1,1
0.231720433,2,2,1,3
0.344120916,2,1,1,1
0.387606589,2,2,1,3
0.340872287,2,2,2,4
0.298682964,2,1,1,1
0.220992288,2,2,1,3
0.35076826,2,2,2,4
1.269790959,2,2,2,4
0.349494491,2,1,2,2
0.320323136,2,2,1,3
0.750399067,2,1,1,1
0.298532363,2,1,2,2
0.534899939,2,1,1,1
0.417967554,2,1,1,1
0.510697789,2,2,2,4
0.259922889,2,2,1,3
0.334774057,2,2,2,4
0.301323097,2,1,2,2
0.361089992,2,1,2,2
-0.557610708,2,2,1,3
0.317381551,2,2,2,4
0.255578495,2,1,2,2
0.363898129,2,1,1,1
0.331240767,2,1,2,2
0.358386349,2,1,1,1
0.401440647,2,2,1,3
0.311566984,2,2,1,3
0.232427528,2,1,1,1
0.31089733,2,1,2,2
0.361385286,2,1,2,2
0.299105112,2,1,2,2
0.467444948,2,1,1,1
0.378966492,2,1,2,2
0.474096869,2,1,2,2
0.379738562,2,2,1,3
0.408372477,2,1,1,1
0.315265609,2,2,2,4
0.362599085,2,1,1,1
0.503517275,2,2,2,4
0.402410357,2,2,1,3
0.3823917,2,2,1,3
0.434949723,2,1,2,2
-0.577208978,2,2,1,3
0.36143436,2,2,2,4
0.311235008,2,1,1,1
0.320821011,2,2,1,3
0.431936189,2,2,2,4
0.21722805,2,1,2,2
0.419641458,2,1,2,2
0.267441171,2,2,1,3
0.322099449,2,1,2,2
0.552573824,2,2,2,4
0.441523225,2,1,1,1
0.466158048,2,1,2,2
0.210956769,2,1,2,2
0.357740111,2,2,2,4
0.329332196,2,1,2,2
0.513294842,2,2,1,3
0.478513157,2,2,2,4
0.356689784,2,2,1,3
0.355074531,2,1,2,2
0.418336707,2,2,1,3
0.537335813,2,2,2,4
0.290664423,2,1,2,2
0.413870924,2,2,1,3
0.187921916,2,1,1,1
0.418008219,2,1,1,1
0.493456518,2,2,2,4
0.408547591,2,1,2,2
0.437496823,2,2,2,4
0.286259618,2,1,2,2
0.357240341,2,2,2,4
0.317744442,2,1,1,1
0.687451232,2,2,2,4
0.346755534,2,2,1,3
0.249679201,2,1,1,1
0.331703472,2,1,2,2
-0.370070552,2,2,1,3
0.556479479,2,2,2,4
0.530826393,2,2,1,3
0.37969665,2,1,2,2
0.456389462,2,1,1,1
0.278769676,2,2,1,3
0.465275689,2,2,2,4
0.205773414,2,1,1,1
0.422516107,2,2,2,4
0.483250296,2,2,1,3
0.417197324,2,2,2,4
0.455086677,2,2,1,3
0.465835745,2,2,2,4
0.383438641,2,2,1,3
0.332213008,2,1,1,1
0.467179529,2,2,1,3
0.302887977,2,1,2,2
0.230140657,2,2,2,4
0.277339841,2,1,2,2
0.404217568,2,2,2,4
0.70667137,2,2,2,4
0.372005379,2,1,2,2
0.386834208,2,1,2,2
0.336889041,2,2,1,3
0.420471851,2,2,1,3
0.340036829,2,2,1,3
0.676411117,2,2,1,3
0.412180555,2,2,2,4
0.318398405,2,2,2,4
0.478674808,2,2,1,3
0.401976095,2,1,1,1
0.461220256,2,2,2,4
0.678255891,2,1,2,2
0.365298342,2,1,2,2
0.584163704,2,2,2,4
0.390022699,2,2,1,3
0.378876249,2,1,2,2
0.380414128,2,1,2,2
0.348118754,2,1,1,1
0.448228602,2,2,2,4
0.489369092,2,1,1,1
0.372020623,2,2,2,4
0.400322912,2,1,1,1
0.440763487,2,2,1,3
0.512869789,2,1,1,1
0.283143693,2,1,2,2
0.458229001,2,2,2,4
0.347026518,2,2,2,4
0.444831846,2,1,1,1
-0.469258351,2,2,1,3
0.3835197,2,1,1,1
-0.32997043,2,2,2,4
0.471889008,2,2,2,4
0.367718835,2,2,1,3
0.403510194,2,1,1,1
0.318060217,2,1,2,2
0.364761385,2,2,1,3
0.481137382,2,1,1,1
0.359662182,2,2,1,3
0.382232985,2,1,1,1
0.486179867,2,1,1,1
0.294551924243024,3,1,2,2
0.314936311361635,3,1,1,1
0.685171743558385,3,2,2,4
0.175324435322182,3,1,2,2
0.381521471598717,3,2,2,4
0.391677191149029,3,1,2,2
0.246205492683657,3,1,2,2
0.362336190076348,3,2,2,4
0.273386126789774,3,1,2,2
0.314414703550028,3,2,2,4
0.343928577070983,3,2,2,4
0.254492279081205,3,1,1,1
0.266867480834662,3,2,1,3
0.242777779229073,3,1,2,2
-0.491702901214921,3,2,2,4
0.265786759963703,3,1,1,1
0.35492552875894,3,1,1,1
0.321519516101944,3,2,1,3
0.273905940818622,3,1,1,1
0.267341032172226,3,2,2,4
0.279816128500897,3,2,1,3
0.371384834321361,3,2,1,3
-0.510080410505907,3,1,1,1
0.267197877811668,3,1,2,2
0.462027430455237,3,2,2,4
0.348527043895956,3,1,2,2
0.322252939621649,3,1,1,1
0.352553542628812,3,1,1,1
0.356687626067469,3,2,2,4
0.372477820590575,3,2,2,4
0.22866897917902,3,1,2,2
0.303409832843499,3,2,1,3
0.391564319634199,3,1,1,1
0.518728630560872,3,2,1,3
0.306124944099793,3,1,1,1
0.27064954486741,3,1,2,2
0.195147597145478,3,2,2,4
0.367190113044671,3,1,1,1
0.500521242089235,3,1,1,1
0.416823771983218,3,1,2,2
0.333827375099645,3,2,1,3
0.263471968403792,3,2,2,4
0.283932575141989,3,1,1,1
0.35015845376347,3,2,1,3
0.256106823405389,3,1,1,1
0.176996082162987,3,2,2,4
0.326197260188565,3,1,1,1
0.227080378784194,3,1,2,2
0.377051856136859,3,1,2,2
0.264043274711184,3,1,2,2
0.407217077016867,3,2,2,4
0.334109588717183,3,2,1,3
0.449489278039437,3,2,1,3
0.274530575485187,3,1,2,2
0.480453633125762,3,2,1,3
0.227358825705778,3,1,2,2
0.352126686881093,3,1,1,1
0.297971109141145,3,1,1,1
0.544464793892075,3,2,2,4
0.224947085257554,3,1,1,1
-0.531623375160962,3,2,1,3
0.290722890952566,3,2,2,4
0.284486155090235,3,1,1,1
0.322500469282204,3,1,1,1
0.299575077357986,3,2,2,4
0.359573318405637,3,2,1,3
0.29746318234811,3,2,1,3
0.379815016404791,3,1,1,1
0.272263626439781,3,1,1,1
0.40512686663169,3,2,1,3
0.218433328046558,3,2,1,3
0.338838066271819,3,2,1,3
0.330335620345068,3,1,1,1
0.193886731663042,3,2,1,3
0.440352128873201,3,2,1,3
0.304669688233844,3,1,1,1
-0.362771517158762,3,2,2,4
0.276226215733004,3,1,1,1
0.302313273934487,3,1,2,2
0.335434388518479,3,1,2,2
0.448587323475294,3,1,2,2
0.563225642891666,3,2,2,4
0.311993444356631,3,1,2,2
0.25087677069223,3,1,2,2
0.278640006219575,3,1,1,1
0.253108928798611,3,2,1,3
0.30774720592126,3,2,1,3
0.276336994915255,3,1,2,2
0.424928707064282,3,2,1,3
0.276615183094691,3,1,2,2
0.249990251123563,3,2,2,4
0.337465583181256,3,1,2,2
0.233787732736346,3,1,2,2
0.354861358087874,3,1,1,1
0.186843815832617,3,1,2,2
0.439351983952292,3,2,1,3
0.282663193544067,3,1,1,1
0.354994160252318,3,2,2,4
0.406745705088724,3,2,2,4
0.246474821414267,3,2,1,3
0.238521569250224,3,1,1,1
0.193726258960851,3,1,1,1
0.273451802646377,3,2,1,3
0.195686418808691,3,1,1,1
0.406522999797744,3,2,2,4
0.247179094089915,3,1,1,1
0.548439668486026,3,2,1,3
0.253753441867957,3,2,1,3
0.373547515044265,3,1,2,2
0.315555121830585,3,2,2,4
0.430823618976319,3,2,2,4
0.468411686958461,3,2,2,4
0.414361895165712,3,2,1,3
0.336429293900437,3,2,1,3
0.231146009859003,3,1,1,1
0.339364314036175,3,2,2,4
0.391802449969873,3,1,2,2
0.237658047924015,3,1,1,1
0.249612247982441,3,1,2,2
0.288374164295419,3,2,1,3
0.288307028035888,3,2,2,4
0.320278270280141,3,1,1,1
0.285946391752077,3,1,1,1
-0.422204982663061,3,2,2,4
0.29414684517451,3,1,2,2
0.34157926824264,3,2,1,3
0.231685431108417,3,1,2,2
0.255004370636925,3,1,1,1
0.303501397895161,3,2,2,4
0.346493595186075,3,2,2,4
-0.185985543997049,3,1,2,2
0.366281125157002,3,2,1,3
0.254810599742086,3,1,2,2
0.266185942684388,3,2,2,4
0.316390477522873,3,2,2,4
0.361777629333119,3,1,2,2
0.266562363514822,3,2,2,4
0.342241278785878,3,2,2,4
0.463240567864887,3,2,1,3
0.431823599695235,3,2,2,4
0.177256126013162,3,1,1,1
0.380211467400841,3,1,2,2
0.572620400243068,3,2,2,4
0.25649726609754,3,1,2,2
0.367502111924296,3,2,2,4
0.184030484364484,3,1,1,1
0.223487313834994,3,2,1,3
0.288618676120677,3,2,1,3
0.369376707561059,3,1,1,1
0.438627912487391,3,2,2,4
0.193996916234937,3,1,2,2
-0.322098731477126,3,2,1,3
0.356575762156353,3,2,1,3
0.284723678375485,3,2,1,3
0.323383336599363,3,2,2,4
0.178677603520555,3,1,2,2
0.327786771158571,3,1,1,1
0.283005012517606,3,2,1,3
-0.799253559733188,3,2,1,3
0.607797944363483,3,1,1,1
0.275281944302151,3,1,2,2
0.227731440033494,3,2,1,3
0.203645617079019,3,1,1,1
0.359883078167513,3,2,1,3
0.392304699351371,3,2,1,3
-0.338718788387268,3,2,2,4
0.188016514748597,3,1,2,2
0.348963930898208,3,1,2,2
-0.519028416289075,3,2,1,3
0.355980186282068,3,2,2,4
0.372859135140061,3,2,2,4
0.336589719332551,3,2,1,3
0.370970796286201,3,2,2,4
0.353197816858483,3,1,2,2
0.270939229681062,3,1,1,1
0.537468235294,3,2,2,4
0.266103453530377,3,2,1,3
0.377485192891072,3,2,2,4
0.264718140287187,3,1,1,1
0.297316457837951,3,1,1,1
0.465020717451807,3,1,2,2
0.291499917587316,3,1,1,1
0.366610477211907,3,2,2,4
0.275451622273067,3,2,1,3
0.314583503289214,3,1,2,2
0.26264410380827,3,1,2,2
0.283780086144361,3,1,2,2
0.232668237782491,3,1,1,1
0.513884432833947,3,2,1,3
0.575271835698913,4,2,1,3
0.492944258542593,4,1,2,2
0.472073594645735,4,2,2,4
0.767827643086093,4,1,1,1
0.386826817101792,4,2,1,3
0.292074487802893,4,1,1,1
0.513094873676891,4,2,2,4
0.47051181131792,4,2,1,3
0.336258547811667,4,1,2,2
0.364853377949657,4,1,2,2
0.408088584258621,4,1,2,2
0.421010135714823,4,1,2,2
0.548918909303211,4,2,1,3
0.247694159648745,4,2,1,3
0.382313819055526,4,2,1,3
0.562749197029916,4,2,2,4
0.526858037791499,4,1,2,2
0.659870556916758,4,2,2,4
0.79956580626731,4,1,2,2
0.427559725832907,4,1,1,1
0.469567913520223,4,2,1,3
0.634093567527998,4,1,2,2
0.334979178743197,4,2,2,4
0.26023528094629,4,2,2,4
0.338684874795945,4,1,2,2
0.277649111196297,4,2,2,4
0.39291508788483,4,2,1,3
0.35665228824837,4,1,2,2
-0.35716350247003,4,1,1,1
0.426794775405142,4,1,2,2
0.368859475799582,4,1,1,1
0.614425063130511,4,2,2,4
0.794450688526922,4,2,1,3
-0.349797283211046,4,1,2,2
-0.701439303884399,4,1,2,2
0.40235166254115,4,1,2,2
0.414264558583454,4,2,1,3
-0.610495883764997,4,2,2,4
0.462330189453496,4,1,2,2
0.38485236786164,4,1,1,1
-0.586867949595216,4,2,1,3
0.33782580701336,4,2,2,4
0.375619281244326,4,2,2,4
0.544156153205222,4,2,2,4
0.586749774222881,4,2,2,4
-0.512589647837558,4,2,2,4
0.378343347970258,4,1,2,2
0.541619505155722,4,2,2,4
0.451120036323118,4,2,1,3
0.355534476109824,4,1,2,2
0.346195616315526,4,2,2,4
0.400363440271576,4,2,2,4
0.577614509447812,4,1,1,1
0.841759519336847,4,1,2,2
0.692067384840811,4,1,1,1
0.589441769396217,4,2,2,4
0.878792558683926,4,1,2,2
0.359005525630892,4,1,1,1
0.412702588662796,4,1,2,2
0.494788866635645,4,1,1,1
0.415677530508219,4,1,2,2
0.498543171329402,4,1,2,2
-0.440149555287462,4,2,2,4
0.352842373956264,4,1,2,2
0.508898948861315,4,2,1,3
0.560236927937694,4,1,2,2
0.38049654554743,4,2,1,3
1.22981185485605,4,1,1,1
0.454950662404372,4,1,1,1
-0.387948963167219,4,1,1,1
0.256520297552925,4,2,1,3
0.579061894040024,4,2,1,3
0.358166273992538,4,1,2,2
0.528464279938817,4,2,1,3
0.537609672965118,4,2,1,3
0.372962606824331,4,2,1,3
0.455775703143445,4,1,1,1
-0.543022811578339,4,2,1,3
1.27607497294412,4,1,1,1
0.459842931247294,4,1,2,2
0.4517924442398,4,2,2,4
0.346449223152376,4,2,2,4
-0.536207324385032,4,2,1,3
0.249096761995133,4,1,2,2
0.377715995969993,4,1,1,1
0.645331908594926,4,2,1,3
0.750616238539806,4,2,1,3
0.347584112253571,4,1,2,2
0.333964833497703,4,1,1,1
0.594106676286174,4,2,1,3
0.33921932353951,4,1,1,1
0.347499187700123,4,2,1,3
0.349515712348875,4,1,1,1
0.598475448133286,4,2,2,4
0.372896926196518,4,1,2,2
0.288962131635344,4,1,1,1
0.496260605306816,4,2,1,3
0.637644324472603,4,1,1,1
0.342157835027137,4,2,2,4
0.295790737538482,4,1,1,1
0.493490766149989,4,1,2,2
0.392284670788285,4,2,2,4
0.450565099702544,4,2,1,3
0.609080351789999,4,1,1,1
0.363043476098028,4,2,2,4
0.569745017352943,4,1,1,1
0.308022649865052,4,1,2,2
0.400912657203662,4,1,1,1
0.520843371606134,4,2,1,3
0.50366843224765,4,2,1,3
-0.628542576720974,4,2,1,3
0.419795131174396,4,1,2,2
-0.304560925002079,4,1,1,1
0.473865531354022,4,1,2,2
-0.401893211757852,4,2,2,4
0.572146107054323,4,2,1,3
0.479072833348255,4,1,2,2
0.486029593600506,4,1,2,2
1.40653895433479,4,2,1,3
0.400545669183884,4,1,2,2
0.510429715508508,4,2,2,4
0.376584582467331,4,1,1,1
0.495943828135751,4,2,1,3
0.44729338342313,4,1,1,1
0.344473746408767,4,1,1,1
0.329744509821467,4,1,1,1
0.559173486421969,4,1,1,1
0.3987219072269,4,2,2,4
0.377867081317163,4,1,1,1
0.692622993195982,4,2,2,4
0.425153165234406,4,2,1,3
0.3919725534588,4,2,2,4
-0.449442548109801,4,2,2,4
0.359699859433022,4,2,2,4
0.679170346689716,4,1,1,1
0.257671474952986,4,2,2,4
0.388920504048656,4,2,2,4
0.534398173879708,4,2,1,3
0.397824734727692,4,1,2,2
0.350116000945491,4,1,1,1
0.610525599273387,4,2,2,4
0.492359190933712,4,2,1,3
0.668444762342915,4,2,2,4
0.50401763922946,4,2,2,4
0.324800288596634,4,2,2,4
0.610024087872262,4,2,1,3
0.492277398649094,4,1,2,2
-0.562541131248508,4,2,2,4
0.317001136972067,4,1,1,1
0.326670653945257,4,1,2,2
0.419655353344751,4,1,1,1
0.322665200463234,4,1,2,2
0.452438221647753,4,1,2,2
0.331862411524526,4,1,1,1
0.390335725036493,4,2,1,3
-0.599753093085383,4,2,2,4
0.55082947169376,4,2,1,3
0.611092714177175,4,2,2,4
0.447669178618526,4,2,1,3
0.552152493500216,4,2,2,4
0.419790284740884,4,2,1,3
0.360178526912932,4,2,2,4
0.307399587008149,4,1,2,2
-1.05498544328202,4,2,1,3
0.410632987100144,4,2,2,4
0.42878291557281,4,1,1,1
0.470837955442221,4,1,1,1
0.467569035564338,4,1,1,1
0.325484471755772,4,1,1,1
0.467623766933684,4,2,2,4
0.271059585266812,4,1,2,2
0.309637776313139,4,2,2,4
0.384962261005967,4,1,1,1
-1.16638437597157,4,2,2,4
0.306787184814311,4,1,2,2
0.361622202042781,4,1,1,1
0.380440408513095,4,1,1,1
0.573759797982348,4,2,2,4
0.442680257248867,4,1,2,2
0.507710510144534,4,2,2,4
0.391023781860895,4,1,1,1
0.404532334026044,4,2,2,4
0.283936008657292,4,1,2,2
-0.455501093432758,4,2,1,3
0.251223898792887,4,1,2,2
0.450649812785741,4,1,2,2
-0.592294373608638,4,2,1,3
0.482028071004606,4,2,1,3
0.379610110836438,4,2,2,4
-0.64352022042749,4,2,1,3
0.431129851098376,4,2,2,4
0.388237636990198,4,1,2,2
0.351727322542502,5,1,1,1
0.609639560262622,5,2,2,4
0.367459568658887,5,1,2,2
0.288850158758578,5,2,2,4
0.413085109546046,5,1,2,2
0.314284210166988,5,1,1,1
0.320185137846238,5,1,1,1
0.260664045653357,5,1,2,2
0.379849872027989,5,1,2,2
0.333217904246339,5,2,1,3
0.361677719830368,5,1,1,1
0.636890343486812,5,1,2,2
0.328938922423731,5,2,1,3
0.399642967455293,5,1,1,1
0.347291010246408,5,2,2,4
0.25660799054549,5,1,2,2
0.396153752857572,5,2,1,3
0.670721644508376,5,2,2,4
0.346172070096145,5,1,1,1
0.269656724354718,5,1,2,2
0.249117186173862,5,1,1,1
0.538927912176405,5,1,2,2
0.369580161403064,5,2,2,4
0.447499638941736,5,2,1,3
0.884518537730401,5,2,2,4
0.330726237190902,5,2,2,4
0.254455144532585,5,1,2,2
-0.849332126696936,5,2,2,4
0.280827272473289,5,1,1,1
0.438473982989308,5,2,2,4
0.360973576525794,5,2,1,3
0.378574467198632,5,1,2,2
0.391000071527742,5,1,1,1
0.358335296917176,5,1,2,2
0.303674929638873,5,2,2,4
0.441950618712326,5,2,1,3
0.283914614918103,5,2,2,4
0.344034355553958,5,2,2,4
0.412675355693864,5,1,2,2
0.275927972508725,5,2,1,3
0.534814518200619,5,2,2,4
0.356776193186306,5,2,2,4
0.727606116527568,5,1,2,2
0.254027786227198,5,1,1,1
0.417663113308663,5,2,1,3
0.324723695791363,5,1,2,2
0.333630743107278,5,1,1,1
0.414097726360524,5,1,1,1
0.327307089611168,5,2,1,3
0.354904053117025,5,2,1,3
0.54162641165658,5,1,1,1
-0.631904225405378,5,2,1,3
0.241465563278325,5,2,1,3
0.732905360514451,5,1,2,2
0.426045415559202,5,2,1,3
0.284172762980234,5,1,2,2
0.325977973286172,5,1,1,1
0.333957151964569,5,2,2,4
0.335624425059905,5,2,1,3
0.285368281009141,5,1,1,1
0.469761547481539,5,1,1,1
0.41653966755257,5,2,1,3
0.415780120974887,5,2,2,4
0.342576987452048,5,1,2,2
0.559045266905741,5,2,1,3
0.45037867114479,5,1,2,2
0.545709338682173,5,2,2,4
0.420400767519823,5,1,2,2
0.30203667801743,5,1,1,1
1.34061930805001,5,2,1,3
0.373684282937575,5,1,2,2
0.415885133181291,5,2,2,4
0.3149043218109,5,1,1,1
0.293119007324094,5,1,1,1
0.288950150363235,5,2,1,3
0.392587674270544,5,1,1,1
0.288824349177958,5,2,2,4
0.345034405932893,5,1,2,2
0.268114277184395,5,1,1,1
0.225274317612275,5,1,1,1
0.348363075679117,5,2,1,3
0.536765482733244,5,2,1,3
0.590822457123068,5,2,2,4
0.374086963661284,5,2,2,4
0.305470412215982,5,2,1,3
0.302941264791116,5,1,2,2
-0.294023203494362,5,1,1,1
0.514068478487388,5,2,1,3
0.437072010698103,5,2,1,3
0.471829252227508,5,2,2,4
0.292724170981273,5,1,1,1
0.319302755671742,5,2,2,4
0.398919714511976,5,2,2,4
0.34315928534761,5,2,1,3
0.498969552331801,5,2,1,3
0.366728802226135,5,1,1,1
0.462369948530977,5,2,2,4
0.3218092631123,5,1,2,2
0.265358020868007,5,1,2,2
0.4879274599989,5,2,1,3
0.374434318234307,5,1,2,2
0.335102468940022,5,2,2,4
0.382578338387248,5,1,1,1
0.354976650340177,5,1,1,1
0.321336515370604,5,1,1,1
0.234487238574729,5,2,2,4
0.256881543748023,5,2,1,3
0.191307236396824,5,2,1,3
-0.414804506849578,5,2,2,4
0.305376707561663,5,2,1,3
0.230943906952234,5,1,2,2
0.401956574769429,5,1,2,2
0.341201849761092,5,2,1,3
0.260111552922353,5,2,2,4
0.443597831786064,5,2,1,3
0.275937157873159,5,1,1,1
0.356953158246142,5,2,1,3
0.28117091259719,5,1,1,1
0.411079281617276,5,1,1,1
0.308299365271523,5,2,2,4
0.501210413148328,5,1,1,1
0.503213250610315,5,1,2,2
0.409716663089966,5,2,2,4
0.294319645472569,5,1,2,2
-0.236852756138433,5,2,2,4
0.334759736903834,5,1,1,1
0.248950025967133,5,1,1,1
0.403277764613449,5,2,2,4
