condition,image_index,key_press,response_time,response_corr,stimulus_side,prioritization_cue,n200lat
4.0,60.0,2.0,0.369545957276387,1.0,1,76,0.1353515625
4.0,67.0,2.0,0.474872009279352,1.0,1,76,0.09921875
4.0,47.0,1.0,0.307335387945386,1.0,0,76,0.134375
3.0,59.0,2.0,0.129230458431266,1.0,1,75,0.1158203125
2.0,14.0,1.0,0.572149840306338,1.0,1,76,0.18125
3.0,57.0,2.0,0.35696805689804,1.0,0,74,0.1314453125
1.0,16.0,1.0,0.496346446153439,1.0,1,75,0.1685546875
2.0,10.0,1.0,0.548046768029053,1.0,1,76,0.09921875
2.0,5.0,1.0,0.51125797862278,1.0,1,76,0.101171875
3.0,68.0,2.0,0.281063665398506,1.0,0,74,0.1587890625
3.0,67.0,2.0,1.12498607196994,1.0,1,75,0.09921875
4.0,71.0,2.0,0.433959880952898,1.0,0,76,0.140234375
4.0,55.0,2.0,0.192947168274259,1.0,0,76,0.159765625
3.0,72.0,2.0,0.227924954207083,1.0,0,74,0.2486328125
4.0,59.0,2.0,0.174679292061228,1.0,0,76,0.2291015625
4.0,62.0,2.0,0.472331675337955,1.0,1,76,0.1548828125
3.0,53.0,1.0,0.392944013583474,1.0,1,75,0.09921875
4.0,39.0,1.0,0.417560208114992,1.0,0,76,0.2466796875
2.0,30.0,2.0,0.411011019646139,1.0,0,76,0.09921875
2.0,3.0,1.0,0.437913817007029,1.0,0,76,0.2017578125
3.0,66.0,2.0,0.306551056901299,1.0,0,74,0.1509765625
4.0,42.0,1.0,0.484422671223911,1.0,0,76,0.1412109375
4.0,66.0,2.0,0.317463539758137,1.0,0,76,0.09921875
1.0,21.0,2.0,0.25954287100376,1.0,0,74,0.1421875
1.0,35.0,2.0,0.224501344413511,1.0,0,74,0.2486328125
3.0,41.0,1.0,0.331461670081808,1.0,1,75,0.159765625
4.0,69.0,1.0,0.60682326832648,0.0,1,76,0.144140625
1.0,24.0,2.0,0.185329433094921,1.0,0,74,0.2486328125
1.0,32.0,2.0,0.261465452973425,1.0,0,74,0.09921875
1.0,25.0,2.0,0.345085345184089,1.0,1,75,0.2125
3.0,44.0,1.0,0.345069810575296,1.0,1,75,0.1626953125
3.0,71.0,2.0,0.514439388840401,1.0,1,75,0.09921875
4.0,58.0,2.0,0.403024155893945,1.0,1,76,0.116796875
3.0,65.0,2.0,0.31035897410311,1.0,1,75,0.1314453125
3.0,45.0,1.0,0.611585586201727,1.0,0,74,0.116796875
2.0,6.0,1.0,0.41521355173154,1.0,1,76,0.194921875
3.0,69.0,2.0,0.055445326897825,1.0,0,74,0.136328125
3.0,62.0,2.0,0.234646934098237,1.0,0,74,0.148046875
4.0,43.0,2.0,0.320840764664354,0.0,0,76,0.140234375
3.0,64.0,2.0,0.316041879254954,1.0,1,75,0.09921875
1.0,29.0,2.0,0.217535137287086,1.0,0,74,0.09921875
1.0,26.0,2.0,0.215278105942161,1.0,0,74,0.1470703125
4.0,48.0,2.0,0.37339500984308,0.0,0,76,0.09921875
3.0,54.0,1.0,0.451413088355366,1.0,1,75,0.1373046875
4.0,46.0,1.0,0.388784841068627,1.0,0,76,0.1314453125
1.0,18.0,1.0,0.170806370334503,1.0,0,74,0.2037109375
3.0,40.0,2.0,0.631229671002984,0.0,0,74,0.1734375
1.0,3.0,1.0,0.294005255743286,1.0,0,74,0.148046875
4.0,63.0,2.0,0.435635695515884,1.0,0,76,0.1705078125
2.0,25.0,2.0,0.358308260225385,1.0,1,76,0.1578125
2.0,21.0,2.0,0.155394650337257,1.0,0,76,0.1587890625
2.0,33.0,2.0,0.205160226773842,1.0,0,76,0.1021484375
4.0,65.0,2.0,0.342337938691344,1.0,1,76,0.1529296875
1.0,13.0,2.0,0.23753763516379,0.0,0,74,0.1421875
3.0,61.0,2.0,0.307933159386266,1.0,1,75,0.16953125
1.0,17.0,1.0,0.421780071092144,1.0,1,75,0.140234375
4.0,51.0,1.0,0.320991794198562,1.0,1,76,0.132421875
4.0,68.0,2.0,0.398861047478931,1.0,1,76,0.09921875
4.0,64.0,2.0,0.252101482493345,1.0,1,76,0.124609375
2.0,8.0,1.0,0.258767006372182,1.0,0,76,0.2486328125
1.0,27.0,2.0,0.208715373203631,1.0,1,75,0.1451171875
4.0,50.0,1.0,0.315758651295255,1.0,1,76,0.103125
1.0,22.0,2.0,0.205823492860873,1.0,0,74,0.1353515625
3.0,47.0,2.0,0.187940769950728,0.0,0,74,0.1255859375
2.0,28.0,2.0,0.228044824958488,1.0,0,76,0.12265625
3.0,70.0,2.0,0.629201090955576,1.0,1,75,0.15390625
2.0,22.0,2.0,0.306378282895821,1.0,1,76,0.2125
3.0,37.0,1.0,0.683864425460342,1.0,0,74,0.09921875
4.0,37.0,1.0,0.618179860862256,1.0,0,76,0.2486328125
1.0,15.0,1.0,0.378408359430068,1.0,1,75,0.2271484375
2.0,27.0,2.0,0.361227184321251,1.0,1,76,0.1705078125
4.0,52.0,1.0,0.421137051745973,1.0,1,76,0.1646484375
1.0,10.0,1.0,0.306501863145968,1.0,0,74,0.2486328125
2.0,1.0,1.0,0.979812452690567,1.0,0,76,0.1431640625
4.0,61.0,2.0,0.298916309287051,1.0,0,76,0.1373046875
2.0,11.0,1.0,0.34678766361958,1.0,0,76,0.1548828125
3.0,39.0,1.0,0.346291909576394,1.0,0,74,0.15
1.0,31.0,2.0,0.34474761423462,1.0,1,75,0.1451171875
1.0,6.0,1.0,0.341251665510754,1.0,0,74,0.1392578125
2.0,31.0,2.0,0.262653972439693,1.0,1,76,0.1294921875
4.0,40.0,1.0,0.476110468880506,1.0,0,76,0.179296875
4.0,72.0,2.0,0.436254997464857,1.0,1,76,0.09921875
4.0,41.0,1.0,0.488569443917186,1.0,0,76,0.163671875
1.0,9.0,1.0,0.313319588371996,1.0,1,75,0.1939453125
2.0,12.0,1.0,0.367797184289884,1.0,1,76,0.151953125
3.0,56.0,2.0,0.22939136005516,1.0,0,74,0.163671875
1.0,11.0,1.0,0.312758812387983,1.0,1,75,0.167578125
1.0,7.0,1.0,0.459884495557162,1.0,1,75,0.151953125
2.0,9.0,1.0,0.325411810805235,1.0,0,76,0.1548828125
1.0,33.0,2.0,0.190468191557557,1.0,0,74,0.11875
2.0,32.0,2.0,0.3154179024923,1.0,1,76,0.179296875
3.0,42.0,1.0,0.390594782197695,1.0,0,74,0.1626953125
2.0,16.0,1.0,0.303594517855345,1.0,0,76,0.17734375
1.0,23.0,2.0,0.37772656078505,1.0,0,74,0.2310546875
4.0,38.0,1.0,0.375081017436969,1.0,1,76,0.2017578125
1.0,14.0,2.0,0.200520989074903,0.0,0,74,0.112890625
1.0,28.0,2.0,0.443398723072278,1.0,1,75,0.1685546875
2.0,20.0,2.0,0.265875266596595,1.0,0,76,0.1431640625
2.0,29.0,1.0,0.277240325544881,0.0,1,76,0.09921875
3.0,38.0,1.0,0.543099455455376,1.0,1,75,0.1294921875
2.0,34.0,2.0,0.277462499805551,1.0,0,76,0.09921875
3.0,52.0,1.0,0.370496897245175,1.0,0,74,0.165625
4.0,44.0,1.0,0.565205818013965,1.0,1,76,0.1275390625
2.0,26.0,2.0,0.330178711441476,1.0,1,76,0.1421875
2.0,35.0,2.0,0.320199914788645,1.0,1,76,0.1490234375
3.0,55.0,2.0,0.458325984207477,1.0,1,75,0.09921875
2.0,23.0,2.0,0.289002345492008,1.0,0,76,0.2486328125
2.0,13.0,1.0,0.298074601699227,1.0,1,76,0.124609375
2.0,15.0,1.0,0.678246358143042,1.0,0,76,0.233984375
3.0,46.0,1.0,0.466794488000232,1.0,1,75,0.1763671875
3.0,60.0,2.0,0.548228518470751,1.0,1,75,0.163671875
1.0,30.0,2.0,0.243564219895234,1.0,0,74,0.136328125
3.0,63.0,2.0,0.296685177248946,1.0,0,74,0.105078125
4.0,70.0,2.0,0.470438542946795,1.0,1,76,0.09921875
4.0,46.0,1.0,0.431517817591157,1.0,1,76,0.1431640625
3.0,40.0,2.0,0.382017095781521,0.0,0,74,0.09921875
3.0,38.0,1.0,0.280682604733556,1.0,1,75,0.1041015625
4.0,55.0,2.0,0.362928960389581,1.0,0,76,0.1412109375
3.0,59.0,2.0,0.296145765084475,1.0,1,75,0.136328125
1.0,6.0,1.0,0.397012680336047,1.0,1,75,0.140234375
1.0,15.0,1.0,0.161675986229056,1.0,1,75,0.11484375
1.0,18.0,1.0,0.233228264080935,1.0,0,74,0.1275390625
3.0,61.0,2.0,0.302816595708464,1.0,1,75,0.1783203125
1.0,1.0,1.0,0.286468450301982,1.0,1,75,0.2486328125
2.0,32.0,2.0,0.246815670200704,1.0,0,76,0.1177734375
3.0,71.0,1.0,0.267274889054534,0.0,1,75,0.175390625
4.0,52.0,1.0,0.341146993497205,1.0,1,76,0.1177734375
2.0,3.0,1.0,0.197320481538554,1.0,1,76,0.10703125
1.0,9.0,1.0,0.287801451082487,1.0,1,75,0.1294921875
4.0,39.0,1.0,0.443057021392633,1.0,0,76,0.09921875
2.0,36.0,2.0,0.288050788516557,1.0,1,76,0.120703125
1.0,3.0,1.0,0.294555477946233,1.0,0,74,0.144140625
2.0,5.0,1.0,0.395013024913169,1.0,0,76,0.2388671875
2.0,19.0,2.0,0.379730749207738,1.0,0,76,0.1275390625
3.0,65.0,2.0,0.352734129676719,1.0,0,74,0.128515625
3.0,53.0,1.0,0.382597210413223,1.0,1,75,0.163671875
1.0,12.0,1.0,0.453165028470721,1.0,0,74,0.144140625
1.0,2.0,1.0,0.270328457206233,1.0,0,74,0.1392578125
2.0,15.0,1.0,0.250005711033737,1.0,1,76,0.1314453125
3.0,52.0,2.0,0.474382761162815,0.0,0,74,0.196875
3.0,64.0,2.0,0.449135093747827,1.0,1,75,0.1822265625
3.0,69.0,1.0,0.987934774048881,0.0,0,74,0.09921875
4.0,58.0,2.0,1.03553401896443,1.0,0,76,0.09921875
1.0,17.0,1.0,0.417304864828111,1.0,1,75,0.116796875
4.0,60.0,2.0,0.469288904783753,1.0,1,76,0.148046875
2.0,22.0,2.0,0.410669472217705,1.0,0,76,0.21640625
4.0,43.0,1.0,0.577118034040723,1.0,1,76,0.124609375
3.0,68.0,2.0,0.57877966245087,1.0,1,75,0.179296875
3.0,58.0,2.0,0.705630086486963,1.0,1,75,0.1529296875
3.0,63.0,2.0,0.426292225542966,1.0,1,75,0.1529296875
3.0,49.0,1.0,0.374202170092758,1.0,1,75,0.1509765625
4.0,62.0,2.0,0.658016961434441,1.0,1,76,0.09921875
1.0,30.0,2.0,0.29989803485023,1.0,1,75,0.1587890625
1.0,21.0,2.0,0.278275551464503,1.0,1,75,0.120703125
3.0,67.0,2.0,0.229054892973181,1.0,0,74,0.241796875
4.0,37.0,2.0,0.381732178520906,0.0,0,76,0.1080078125
2.0,26.0,2.0,0.240252949902242,1.0,0,76,0.1138671875
1.0,32.0,2.0,0.337672799196298,1.0,0,74,0.09921875
1.0,16.0,1.0,0.219063863189149,1.0,1,75,0.1685546875
1.0,31.0,1.0,0.186296952601879,0.0,1,75,0.159765625
4.0,44.0,2.0,0.341956651624969,0.0,1,76,0.230078125
4.0,72.0,2.0,0.342985782126561,1.0,0,76,0.151953125
4.0,50.0,1.0,0.440213053524531,1.0,1,76,0.148046875
1.0,11.0,1.0,0.379996123811907,1.0,0,74,0.18515625
3.0,57.0,2.0,0.448922065103034,1.0,0,74,0.1021484375
1.0,13.0,1.0,0.329795411642408,1.0,0,74,0.09921875
4.0,68.0,2.0,0.367087901528066,1.0,1,76,0.1373046875
2.0,11.0,1.0,0.238714879351392,1.0,1,76,0.09921875
2.0,6.0,1.0,0.376501135427134,1.0,0,76,0.1421875
1.0,36.0,2.0,0.423095703663421,1.0,0,74,0.1353515625
2.0,35.0,2.0,0.318514521711222,1.0,1,76,0.1255859375
4.0,51.0,1.0,0.306471734364095,1.0,0,76,0.1119140625
1.0,19.0,2.0,0.215507865888867,1.0,0,74,0.136328125
1.0,25.0,2.0,0.282519639375096,1.0,1,75,0.1607421875
2.0,1.0,1.0,0.37031480098176,1.0,1,76,0.09921875
1.0,4.0,1.0,0.263091205493765,1.0,0,74,0.1431640625
3.0,44.0,1.0,0.431500384695937,1.0,1,75,0.1783203125
2.0,31.0,2.0,0.20864075782265,1.0,0,76,0.1138671875
2.0,10.0,1.0,0.227075924653036,1.0,1,76,0.1431640625
3.0,39.0,2.0,0.191972381535379,0.0,0,74,0.171484375
1.0,27.0,2.0,0.290388826725575,1.0,1,75,0.1705078125
3.0,62.0,1.0,0.610804051586456,0.0,1,75,0.1275390625
3.0,47.0,2.0,0.377726928998527,0.0,0,74,0.105078125
1.0,26.0,2.0,0.253625045948866,1.0,0,74,0.09921875
2.0,14.0,1.0,0.357793558137928,1.0,0,76,0.1265625
4.0,59.0,2.0,0.556593071748466,1.0,1,76,0.09921875
2.0,17.0,1.0,0.311200345821817,1.0,0,76,0.21640625
2.0,20.0,2.0,0.348627009544543,1.0,1,76,0.1744140625
3.0,42.0,2.0,0.469827941272342,0.0,1,75,0.1490234375
4.0,38.0,2.0,0.552260321626818,0.0,1,76,0.120703125
1.0,20.0,2.0,0.279638718345268,1.0,0,74,0.14609375
1.0,10.0,1.0,0.27516933631432,1.0,0,74,0.1490234375
1.0,24.0,2.0,0.224756513544889,1.0,0,74,0.1626953125
3.0,48.0,1.0,0.525453836848101,1.0,0,74,0.09921875
4.0,64.0,2.0,0.385417418589896,1.0,1,76,0.1763671875
1.0,28.0,2.0,0.207902664879839,1.0,0,74,0.09921875
3.0,43.0,1.0,0.508894033642719,1.0,0,74,0.1705078125
4.0,56.0,2.0,0.332287564414401,1.0,1,76,0.159765625
1.0,33.0,2.0,0.243790121068741,1.0,0,74,0.136328125
3.0,66.0,2.0,1.00209607001034,1.0,1,75,0.15390625
2.0,24.0,2.0,0.296821816621559,1.0,1,76,0.1373046875
4.0,41.0,1.0,0.311222732177157,1.0,1,76,0.18515625
4.0,63.0,2.0,0.248597059893655,1.0,0,76,0.155859375
4.0,53.0,2.0,0.208714258613327,0.0,0,76,0.09921875
1.0,23.0,2.0,0.319062547076101,1.0,1,75,0.1578125
4.0,61.0,1.0,0.617389078627639,0.0,0,76,0.120703125
4.0,54.0,1.0,0.65020326478043,1.0,1,76,0.1373046875
2.0,12.0,1.0,0.398602979912539,1.0,0,76,0.108984375
3.0,55.0,2.0,0.561311204062804,1.0,0,74,0.1080078125
2.0,25.0,2.0,0.340289509971626,1.0,1,76,0.1236328125
2.0,30.0,2.0,0.370955767789383,1.0,0,76,0.136328125
2.0,29.0,2.0,0.269136932324727,1.0,1,76,0.116796875
2.0,13.0,1.0,0.278131983218373,1.0,1,76,0.1314453125
4.0,48.0,1.0,0.470631792582026,1.0,0,76,0.09921875
1.0,22.0,2.0,0.255235970430476,1.0,1,75,0.09921875
3.0,56.0,2.0,0.32688043588405,1.0,0,74,0.10703125
4.0,49.0,1.0,0.591359971140264,1.0,0,76,0.09921875
1.0,5.0,1.0,0.268559845500022,1.0,1,75,0.09921875
2.0,28.0,2.0,0.178321550723922,1.0,0,76,0.09921875
4.0,70.0,1.0,0.302524256965626,0.0,0,76,0.1119140625
3.0,60.0,2.0,0.245766683564398,1.0,0,74,0.1099609375
2.0,2.0,1.0,0.1598195432789,1.0,1,76,0.1900390625
2.0,16.0,1.0,0.140100569424249,1.0,1,76,0.1216796875
,,,,,1,75,0.15390625
1.0,8.0,1.0,0.179392995866692,1.0,0,74,0.1509765625
2.0,23.0,2.0,0.291555833097846,1.0,1,76,0.101171875
3.0,50.0,1.0,0.309268774976772,1.0,1,75,0.151953125
4.0,67.0,2.0,0.35728576004567,1.0,1,76,0.1578125
4.0,45.0,1.0,0.267368278324284,1.0,0,76,0.1724609375
3.0,41.0,1.0,0.307265512062258,1.0,0,74,0.1548828125
2.0,34.0,1.0,0.246387530515676,0.0,0,76,0.116796875
3.0,37.0,1.0,0.253127632458927,1.0,0,74,0.09921875
4.0,42.0,1.0,0.329387033551939,1.0,1,76,0.187109375
4.0,47.0,1.0,0.461878995997722,1.0,0,76,0.108984375
1.0,7.0,1.0,0.274246482539638,1.0,1,75,0.1783203125
3.0,72.0,1.0,0.547211193177645,0.0,1,75,0.1578125
3.0,45.0,1.0,0.32572299309868,1.0,1,75,0.1900390625
4.0,69.0,2.0,0.466776547567861,1.0,0,76,0.136328125
2.0,8.0,1.0,0.276587220147121,1.0,1,76,0.09921875
3.0,51.0,1.0,0.464491370317774,1.0,0,74,0.16171875
2.0,18.0,1.0,0.297218145686202,1.0,1,76,0.2212890625
3.0,46.0,1.0,0.452624909735277,1.0,0,74,0.1626953125
2.0,9.0,1.0,0.222556866208834,1.0,1,76,0.103125
2.0,33.0,2.0,0.195619101050397,1.0,0,76,0.1421875
1.0,29.0,2.0,0.206837140999596,1.0,0,74,0.1421875
4.0,57.0,2.0,0.219611689519297,1.0,0,76,0.163671875
2.0,27.0,2.0,0.261781459355007,1.0,0,76,0.1138671875
3.0,70.0,2.0,0.513404429129878,1.0,0,74,0.1275390625
4.0,40.0,1.0,0.397033782921426,1.0,1,76,0.136328125
2.0,4.0,2.0,0.207763189271645,0.0,0,76,0.1646484375
4.0,66.0,2.0,0.342857365348209,1.0,0,76,0.1314453125
4.0,65.0,2.0,0.338482121454035,1.0,1,76,0.1451171875
2.0,21.0,2.0,0.216299446747144,1.0,0,76,0.1060546875
3.0,54.0,1.0,0.407583595861979,1.0,1,75,0.1119140625
1.0,14.0,1.0,0.239730278989555,1.0,1,75,0.14609375
1.0,35.0,2.0,0.326683688225785,1.0,1,75,0.14609375
4.0,71.0,1.0,0.465674349174151,0.0,0,76,0.09921875
2.0,7.0,1.0,0.381770166659408,1.0,0,76,0.09921875
