condition,image_index,key_press,response_time,response_corr,stimulus_side,prioritization_cue,n200lat
1.0,31.0,2.0,0.824268482857406,1.0,1,75,0.2486328125
3.0,72.0,1.0,0.848134330994071,0.0,1,75,0.09921875
,,,,,0,76,0.1763671875
1.0,15.0,1.0,0.538688851569532,1.0,0,74,0.09921875
1.0,16.0,1.0,0.334042292382037,1.0,1,75,0.1099609375
1.0,6.0,1.0,0.510653766730684,1.0,0,74,0.148046875
3.0,69.0,2.0,0.567716298452979,1.0,0,74,0.1451171875
2.0,23.0,2.0,0.576896753246729,1.0,0,76,0.15
3.0,54.0,1.0,0.82633015126612,1.0,0,74,0.1529296875
1.0,18.0,1.0,0.38914583271071,1.0,1,75,0.1197265625
3.0,48.0,2.0,0.513350007463487,0.0,1,75,0.2486328125
2.0,21.0,1.0,1.2341914788276,0.0,1,76,0.1109375
4.0,50.0,1.0,0.475998982435158,1.0,0,76,0.1587890625
2.0,33.0,2.0,0.418869487983102,1.0,0,76,0.1099609375
1.0,27.0,2.0,0.412559941782092,1.0,1,75,0.14609375
1.0,14.0,1.0,0.376981086729757,1.0,1,75,0.23984375
1.0,23.0,2.0,0.364611996815256,1.0,0,74,0.144140625
1.0,33.0,2.0,0.496836888590224,1.0,1,75,0.165625
4.0,67.0,2.0,0.716379432253234,1.0,1,76,0.19296875
3.0,49.0,2.0,0.739348437577974,0.0,1,75,0.194921875
4.0,59.0,2.0,1.29569920137328,1.0,0,76,0.1578125
4.0,65.0,1.0,0.497953888640041,0.0,1,76,0.09921875
1.0,7.0,1.0,1.66395189331706,1.0,0,74,0.206640625
1.0,20.0,2.0,0.307072294372119,1.0,0,74,0.1353515625
1.0,3.0,1.0,0.402905684928555,1.0,0,74,0.1109375
2.0,36.0,2.0,0.43338838881391,1.0,0,76,0.1314453125
2.0,5.0,1.0,0.547730800616591,1.0,1,76,0.16953125
2.0,3.0,2.0,1.07277339403845,0.0,1,76,0.1177734375
4.0,57.0,2.0,0.691933927949322,1.0,0,76,0.155859375
3.0,64.0,2.0,0.325257008508743,1.0,0,74,0.10703125
4.0,38.0,2.0,0.669736478081177,0.0,1,76,0.10703125
4.0,63.0,2.0,0.620045991939151,1.0,0,76,0.171484375
1.0,35.0,2.0,0.475438757028314,1.0,1,75,0.124609375
2.0,22.0,2.0,0.938158456486235,1.0,1,76,0.2115234375
2.0,35.0,1.0,0.668293668209117,0.0,0,76,0.2193359375
4.0,41.0,2.0,0.855912917350906,0.0,1,76,0.2408203125
2.0,11.0,2.0,1.6560103945867,0.0,0,76,0.22421875
4.0,62.0,2.0,0.482519510374914,1.0,0,76,0.1685546875
3.0,41.0,2.0,0.759661135990427,0.0,1,75,0.1236328125
4.0,37.0,1.0,1.57807116982622,1.0,0,76,0.2193359375
2.0,7.0,2.0,0.515955896402374,0.0,1,76,0.1216796875
1.0,25.0,2.0,0.428697183659096,1.0,0,74,0.1421875
4.0,45.0,2.0,1.40845104244363,0.0,1,76,0.155859375
3.0,38.0,1.0,0.938136430810118,1.0,0,74,0.15390625
1.0,4.0,1.0,0.530355244563907,1.0,1,75,0.1802734375
1.0,30.0,2.0,0.400529666119837,1.0,1,75,0.16953125
4.0,56.0,2.0,1.235690222421,1.0,1,76,0.140234375
3.0,52.0,2.0,0.700043299995741,0.0,1,75,0.108984375
1.0,26.0,2.0,1.05582835995483,1.0,1,75,0.09921875
,,,,,1,76,0.1255859375
3.0,50.0,1.0,1.50305102751645,1.0,1,75,0.1548828125
1.0,9.0,1.0,0.437252659600745,1.0,1,75,0.1978515625
4.0,48.0,2.0,0.642369607404362,0.0,0,76,0.09921875
4.0,49.0,1.0,0.774958680400232,1.0,1,76,0.1666015625
,,,,,1,75,0.1783203125
1.0,2.0,1.0,0.396620754341711,1.0,1,75,0.1001953125
4.0,71.0,2.0,1.28975668258863,1.0,0,76,0.2046875
,,,,,0,76,0.1685546875
3.0,67.0,2.0,0.0596138403734585,1.0,1,75,0.09921875
,,,,,0,76,0.1958984375
,,,,,0,74,0.1861328125
,,,,,0,74,0.165625
2.0,8.0,1.0,0.358195163456912,1.0,1,76,0.09921875
1.0,10.0,1.0,0.725263173607345,1.0,0,74,0.20859375
3.0,63.0,2.0,0.435935025127947,1.0,0,74,0.159765625
4.0,69.0,2.0,0.505733216400586,1.0,0,76,0.1548828125
3.0,37.0,2.0,0.4210836841321,0.0,0,74,0.1529296875
3.0,53.0,1.0,0.467515875503523,1.0,1,75,0.163671875
3.0,65.0,2.0,0.465436147186665,1.0,0,74,0.09921875
3.0,40.0,2.0,0.507629773100234,0.0,0,74,0.09921875
1.0,24.0,2.0,0.366869229238546,1.0,0,74,0.1001953125
3.0,55.0,2.0,0.41989674827073,1.0,0,74,0.1470703125
3.0,45.0,2.0,0.947801430562322,0.0,0,74,0.1861328125
4.0,43.0,2.0,0.775097235906287,0.0,1,76,0.1451171875
2.0,14.0,2.0,0.543728703289162,0.0,1,76,0.1353515625
1.0,28.0,1.0,0.890655995919587,0.0,0,74,0.1099609375
,,,,,0,76,0.108984375
2.0,27.0,1.0,0.312688072845958,0.0,0,76,0.1392578125
1.0,12.0,2.0,0.392423650295314,0.0,0,74,0.09921875
1.0,13.0,2.0,0.571780892670176,0.0,1,75,0.09921875
3.0,59.0,2.0,0.0001213738369187,1.0,1,75,0.228125
1.0,5.0,2.0,0.0001172712336483,0.0,0,74,0.1666015625
3.0,58.0,2.0,0.924282007264992,1.0,1,75,0.1763671875
2.0,9.0,1.0,0.423547589192822,1.0,0,76,0.134375
3.0,39.0,1.0,0.99535501567334,1.0,1,75,0.1490234375
3.0,70.0,2.0,0.743282173956686,1.0,0,74,0.1431640625
,,,,,0,76,0.16171875
1.0,32.0,2.0,0.989428504253738,1.0,0,74,0.1568359375
,,,,,0,74,0.151953125
2.0,32.0,1.0,0.599734430512399,0.0,1,76,0.1333984375
,,,,,1,76,0.1255859375
1.0,8.0,1.0,1.38498021595296,1.0,0,74,0.1373046875
2.0,4.0,1.0,0.525920687166945,1.0,0,76,0.17734375
,,,,,1,76,0.2203125
3.0,68.0,1.0,1.52670132606909,0.0,0,74,0.1841796875
,,,,,0,76,0.167578125
4.0,60.0,2.0,1.33031281285821,1.0,0,76,0.2076171875
3.0,66.0,2.0,0.468105199781348,1.0,1,75,0.1626953125
1.0,34.0,2.0,0.359613191023527,1.0,0,74,0.1333984375
3.0,56.0,2.0,0.524696166094145,1.0,0,74,0.2076171875
2.0,25.0,1.0,1.56899810419509,0.0,0,76,0.2095703125
,,,,,1,75,0.1138671875
4.0,68.0,2.0,0.0001173831915366,1.0,0,76,0.1587890625
4.0,40.0,1.0,0.592398494799454,1.0,1,76,0.1109375
3.0,60.0,2.0,0.496287323978322,1.0,0,74,0.1607421875
4.0,49.0,2.0,0.677752199333554,0.0,0,76,0.09921875
4.0,54.0,2.0,0.578594720604997,0.0,0,76,0.09921875
4.0,45.0,1.0,0.423276429318321,1.0,1,76,0.11875
1.0,8.0,1.0,0.398872085385847,1.0,1,75,0.128515625
1.0,2.0,1.0,0.429255854107396,1.0,1,75,0.1353515625
2.0,4.0,1.0,0.370230151266696,1.0,1,76,0.1060546875
2.0,12.0,1.0,0.391975556052785,1.0,0,76,0.144140625
4.0,72.0,2.0,0.7527423570682,1.0,1,76,0.09921875
3.0,58.0,1.0,0.753946623874072,0.0,1,75,0.108984375
2.0,28.0,2.0,0.406375023635519,1.0,1,76,0.09921875
2.0,6.0,1.0,0.45714078967012,1.0,1,76,0.120703125
3.0,54.0,1.0,0.572709230233158,1.0,0,74,0.15390625
2.0,25.0,2.0,0.388834671841323,1.0,0,76,0.163671875
4.0,55.0,2.0,0.634258342040994,1.0,1,76,0.144140625
3.0,51.0,1.0,0.879665323182053,1.0,1,75,0.09921875
2.0,31.0,2.0,0.32779337960892,1.0,0,76,0.09921875
4.0,50.0,1.0,0.832135370950709,1.0,1,76,0.13828125
1.0,13.0,1.0,0.35516533313421,1.0,1,75,0.1509765625
1.0,32.0,2.0,0.472360270189711,1.0,0,74,0.148046875
4.0,60.0,2.0,0.475552577499002,1.0,0,76,0.2193359375
3.0,70.0,2.0,0.380316497487001,1.0,0,74,0.14609375
2.0,33.0,2.0,0.390431798278769,1.0,1,76,0.112890625
2.0,11.0,1.0,0.487152681992484,1.0,1,76,0.2486328125
2.0,22.0,1.0,0.821067216499614,0.0,0,76,0.1333984375
1.0,3.0,2.0,0.365340595611087,0.0,0,74,0.2486328125
,,,,,1,75,0.1314453125
3.0,57.0,2.0,0.690481129024192,1.0,0,74,0.20078125
1.0,15.0,1.0,0.479537473254823,1.0,0,74,0.1001953125
,,,,,1,76,0.128515625
1.0,5.0,1.0,0.407381071801865,1.0,1,75,0.11875
3.0,62.0,1.0,0.354073471165066,0.0,1,75,0.11484375
2.0,3.0,1.0,0.266894949495509,1.0,1,76,0.1861328125
4.0,58.0,1.0,0.631234801214305,0.0,1,76,0.1294921875
2.0,2.0,2.0,0.555015385380102,0.0,0,76,0.2388671875
,,,,,1,75,0.2115234375
,,,,,0,74,0.140234375
3.0,48.0,1.0,1.03837536697029,1.0,1,75,0.124609375
3.0,63.0,2.0,0.587619893515694,1.0,0,74,0.1392578125
3.0,55.0,2.0,0.716714676319498,1.0,0,74,0.1685546875
4.0,57.0,1.0,0.460620211972127,0.0,1,76,0.11875
2.0,15.0,1.0,0.416968271383666,1.0,1,76,0.171484375
1.0,35.0,2.0,1.01758035776493,1.0,0,74,0.1578125
2.0,21.0,1.0,0.360171973429715,0.0,1,76,0.1568359375
3.0,56.0,2.0,0.469627650893017,1.0,1,75,0.1841796875
1.0,11.0,1.0,0.318798198735749,1.0,0,74,0.11484375
4.0,59.0,2.0,1.05644695725732,1.0,0,76,0.136328125
3.0,66.0,2.0,0.423515402796511,1.0,0,74,0.1080078125
1.0,25.0,2.0,0.336184890779805,1.0,1,75,0.1412109375
4.0,67.0,2.0,0.611288702293677,1.0,1,76,0.128515625
4.0,53.0,2.0,0.605070821515255,0.0,0,76,0.1353515625
1.0,20.0,2.0,0.0001170622472272,1.0,1,75,0.1841796875
3.0,42.0,1.0,1.32162987012998,1.0,0,74,0.112890625
1.0,9.0,1.0,0.47450613026831,1.0,0,74,0.1763671875
1.0,4.0,1.0,0.688687719560221,1.0,0,74,0.1529296875
3.0,61.0,2.0,1.63088454744502,1.0,0,74,0.2486328125
3.0,69.0,2.0,0.414602696920156,1.0,1,75,0.2486328125
,,,,,1,76,0.2486328125
2.0,5.0,1.0,0.628337425983773,1.0,0,76,0.1724609375
2.0,26.0,2.0,0.550430750858141,1.0,1,76,0.198828125
4.0,47.0,1.0,1.0198093197987,1.0,0,76,0.155859375
1.0,6.0,1.0,0.391707100562599,1.0,0,74,0.1431640625
3.0,45.0,1.0,0.506832820819,1.0,0,74,0.1529296875
3.0,65.0,1.0,0.603929198387959,0.0,0,74,0.24765625
3.0,40.0,2.0,0.669723859282385,0.0,1,75,0.1705078125
2.0,16.0,1.0,0.460930937453668,1.0,1,76,0.1734375
3.0,59.0,2.0,0.428047895207783,1.0,1,75,0.24765625
3.0,39.0,1.0,0.954370545355232,1.0,0,74,0.175390625
3.0,44.0,1.0,0.454816507438409,1.0,0,74,0.128515625
2.0,14.0,1.0,0.623275710305279,1.0,0,76,0.163671875
2.0,24.0,2.0,0.372886679604562,1.0,1,76,0.1744140625
4.0,65.0,2.0,1.83254902224235,1.0,0,76,0.1880859375
1.0,23.0,1.0,0.37613383092048,0.0,1,75,0.1158203125
,,,,,0,74,0.09921875
2.0,35.0,2.0,0.388947310544609,1.0,0,76,0.1587890625
3.0,68.0,2.0,0.513805781957672,1.0,1,75,0.1900390625
,,,,,1,76,0.09921875
,,,,,0,74,0.09921875
2.0,23.0,2.0,0.421565887943871,1.0,0,76,0.1470703125
4.0,38.0,2.0,0.67557034134461,0.0,1,76,0.1001953125
,,,,,0,76,0.2037109375
1.0,30.0,2.0,0.325545688410784,1.0,0,74,0.16171875
4.0,46.0,1.0,0.769713248245353,1.0,0,76,0.1734375
,,,,,0,76,0.124609375
2.0,1.0,2.0,0.460926698015101,0.0,1,76,0.1353515625
3.0,67.0,2.0,0.0001166865704362,1.0,1,75,0.148046875
3.0,43.0,1.0,0.609458371895926,1.0,0,74,0.21640625
1.0,31.0,2.0,0.359262317759203,1.0,1,75,0.09921875
,,,,,1,75,0.228125
4.0,71.0,2.0,0.727906734835415,1.0,0,76,0.1958984375
2.0,29.0,2.0,0.450643660746209,1.0,1,76,0.206640625
,,,,,1,75,0.1216796875
3.0,47.0,1.0,0.850589383987426,1.0,1,75,0.105078125
,,,,,0,74,0.1626953125
,,,,,1,76,0.1607421875
4.0,56.0,2.0,0.426246705976155,1.0,0,76,0.1587890625
1.0,18.0,1.0,0.463238311688656,1.0,0,74,0.134375
2.0,32.0,2.0,0.31860907598093,1.0,0,76,0.140234375
1.0,21.0,2.0,0.459371689805266,1.0,1,75,0.15390625
3.0,52.0,1.0,0.436371540527944,1.0,1,75,0.108984375
3.0,46.0,1.0,0.607191050902657,1.0,1,75,0.09921875
4.0,69.0,2.0,0.559910347315054,1.0,1,76,0.1607421875
,,,,,0,74,0.144140625
1.0,34.0,1.0,0.264613621436183,0.0,1,75,0.165625
,,,,,0,74,0.233984375
,,,,,1,76,0.09921875
1.0,36.0,2.0,0.364334114544363,1.0,1,75,0.1861328125
1.0,28.0,2.0,0.343287597651397,1.0,1,75,0.11484375
2.0,8.0,1.0,0.500548788376364,1.0,0,76,0.09921875
,,,,,1,76,0.2125
,,,,,1,76,0.15390625
1.0,33.0,2.0,0.412415427675114,1.0,0,74,0.1841796875
4.0,51.0,2.0,0.835230084092473,0.0,0,76,0.1236328125
4.0,44.0,2.0,0.456510994177734,0.0,0,76,0.116796875
,,,,,0,76,0.2330078125
1.0,26.0,2.0,0.403957575757886,1.0,0,74,0.2486328125
4.0,52.0,1.0,0.475701607204428,1.0,1,76,0.163671875
3.0,50.0,2.0,0.452370721998705,0.0,0,74,0.13828125
3.0,37.0,1.0,0.574265562024266,1.0,1,75,0.1421875
4.0,43.0,1.0,0.678434664378074,1.0,1,76,0.175390625
2.0,18.0,1.0,0.343971015574425,1.0,0,76,0.1724609375
4.0,62.0,1.0,0.470052114743339,0.0,1,76,0.134375
2.0,19.0,2.0,0.351861310145978,1.0,0,76,0.1587890625
2.0,10.0,1.0,0.369244093645648,1.0,0,76,0.1919921875
1.0,14.0,1.0,0.473150587152304,1.0,0,74,0.120703125
3.0,71.0,2.0,0.62766026272584,1.0,0,74,0.151953125
4.0,64.0,2.0,0.371428695825671,1.0,0,76,0.2134765625
1.0,19.0,2.0,0.452802657112443,1.0,0,74,0.11875
1.0,1.0,1.0,0.791371062845428,1.0,1,75,0.171484375
4.0,63.0,2.0,0.0475257326970677,1.0,0,76,0.13046875
2.0,27.0,2.0,0.461967467781506,1.0,1,76,0.148046875
3.0,49.0,1.0,1.14873584863381,1.0,1,75,0.120703125
1.0,12.0,1.0,0.393939334228889,1.0,1,75,0.09921875
3.0,72.0,1.0,0.468006262128256,0.0,1,75,0.1138671875
4.0,39.0,1.0,0.378082474996518,1.0,1,76,0.105078125
4.0,61.0,2.0,0.392704129969388,1.0,0,76,0.1490234375
4.0,70.0,2.0,0.831938249489212,1.0,1,76,0.140234375
1.0,29.0,2.0,1.08957550878222,1.0,1,75,0.09921875
2.0,9.0,2.0,1.06526104891236,0.0,0,76,0.09921875
3.0,38.0,2.0,0.854849611882855,0.0,1,75,0.09921875
2.0,7.0,2.0,1.92448041001171,0.0,0,76,0.2486328125
4.0,48.0,1.0,0.604000679206365,1.0,0,76,0.1646484375
4.0,37.0,2.0,1.02590813305505,0.0,0,76,0.159765625
