condition,image_index,key_press,response_time,response_corr,stimulus_side,prioritization_cue,n200lat
3,65,2,0.946395218,1,0,74,0.2486328125
4,64,2,0.562736788,1,1,76,0.108984375
4,66,2,0.332071038,1,0,76,0.1041015625
4,39,1,0.241198372,1,0,76,0.1236328125
2,30,2,0.468060096,1,0,76,0.1548828125
1,20,2,0.384920902,1,0,74,0.1021484375
1,6,1,0.321128864,1,1,75,0.1373046875
2,3,1,0.365308844,1,0,76,0.1548828125
1,25,2,0.220985904,1,0,74,0.1255859375
1,27,2,0.367310731,1,0,74,0.2310546875
1,30,2,0.930100076,1,0,74,0.2388671875
2,33,2,0.301123738,1,0,76,0.151953125
2,27,2,0.342805293,1,1,76,0.1529296875
3,37,1,0.314618088,1,1,75,0.2486328125
3,40,1,0.4389128,1,0,74,0.1265625
1,8,1,0.34200123,1,1,75,0.18125
1,21,2,0.325753292,1,1,75,0.09921875
4,60,2,0.557122833,1,0,76,0.1109375
2,36,2,0.33832677,1,0,76,0.16171875
3,46,1,0.411712834,1,0,74,0.23203125
3,72,1,0.369042358,0,1,75,0.13828125
2,35,2,1.468737742,1,1,76,0.140234375
1,22,2,0.334282721,1,1,75,0.1236328125
3,63,2,0.490008269,1,0,74,0.134375
2,19,2,0.314431589,1,0,76,0.2251953125
2,31,2,0.226053915,1,0,76,0.1451171875
3,44,2,0.438125299,0,0,74,0.136328125
1,35,2,0.316368899,1,1,75,0.2486328125
3,68,1,0.399483436,0,1,75,0.09921875
1,16,1,0.154676557,1,1,75,0.128515625
1,1,1,0.289982984,1,0,74,0.1021484375
4,43,1,0.529631997,1,0,76,0.1431640625
1,2,1,0.311937699,1,1,75,0.218359375
1,9,1,0.247274511,1,1,75,0.1265625
1,18,1,0.202030571,1,1,75,0.1333984375
2,11,1,0.305612815,1,1,76,0.1021484375
2,8,1,0.233052638,1,0,76,0.1880859375
4,72,2,0.427421093,1,0,76,0.1646484375
1,34,2,0.260359704,1,0,74,0.1578125
3,49,1,0.448797873,1,0,74,0.09921875
4,71,1,0.872445249,0,1,76,0.1080078125
2,12,1,0.349127361,1,0,76,0.09921875
4,51,1,0.286919201,1,0,76,0.1314453125
2,15,1,0.416283573,1,1,76,0.21640625
3,66,2,0.397761151,1,1,75,0.2115234375
1,5,1,0.706886343,1,0,74,0.194921875
3,52,1,0.306581595,1,1,75,0.165625
4,59,2,0.636040163,1,0,76,0.1587890625
4,46,1,0.35211655,1,1,76,0.105078125
2,2,1,0.545661529,1,1,76,0.09921875
3,70,2,0.410886383,1,0,74,0.1470703125
3,67,2,0.600965234,1,1,75,0.1578125
3,51,1,0.359888199,1,0,74,0.140234375
3,38,1,0.561838146,1,0,74,0.1294921875
1,23,2,0.304159574,1,0,74,0.1294921875
1,15,1,0.871383784,1,0,74,0.191015625
3,48,1,0.532792561,1,1,75,0.1060546875
3,69,2,0.63138361,1,1,75,0.103125
3,45,1,0.305617388,1,1,75,0.14609375
2,34,2,0.443192755,1,1,76,0.1353515625
4,68,2,0.622380903,1,1,76,0.1451171875
4,54,1,0.404202367,1,1,76,0.1333984375
2,28,2,0.307608995,1,1,76,0.1568359375
3,56,2,0.539655385,1,1,75,0.2212890625
2,16,1,0.474279026,1,0,76,0.1978515625
2,17,1,0.368603087,1,0,76,0.1734375
4,58,2,0.37670509,1,0,76,0.1890625
2,24,2,1.800999165,1,1,76,0.144140625
4,70,2,0.632740941,1,1,76,0.2115234375
2,20,2,0.460500153,1,0,76,0.163671875
4,43,1,0.65235848,1,1,76,0.1529296875
3,50,1,0.236962216,1,1,75,0.15
3,72,2,0.331611033,1,0,74,0.17734375
3,48,1,0.271472181,1,1,75,0.13828125
4,56,2,0.482766668,1,0,76,0.1548828125
2,21,2,0.309759251,1,0,76,0.1333984375
2,4,1,0.34019549,1,0,76,0.2486328125
1,21,2,0.407888739,1,1,75,0.18125
4,69,2,0.630170838,1,1,76,0.1548828125
1,23,2,0.243696225,1,0,74,0.136328125
4,51,1,0.290601187,1,1,76,0.183203125
2,23,2,0.246390001,1,1,76,0.18515625
2,3,1,0.427732131,1,0,76,0.163671875
2,5,1,0.271736768,1,1,76,0.1666015625
4,44,1,0.531795947,1,0,76,0.14609375
1,14,1,0.251830716,1,1,75,0.1197265625
4,40,1,0.340695407,1,1,76,0.1431640625
1,29,2,0.094340063,1,1,75,0.1421875
2,18,1,0.257540727,1,1,76,0.1509765625
2,7,1,0.212621314,1,1,76,0.134375
2,8,1,0.213847102,1,0,76,0.1568359375
3,47,2,0.529532224,0,1,75,0.214453125
3,58,1,0.713303908,0,1,75,0.159765625
1,26,2,0.281440396,1,1,75,0.22421875
2,1,1,0.313492735,1,1,76,0.09921875
1,20,2,0.413861418,1,1,75,0.165625
3,42,2,0.897316054,0,0,74,0.144140625
1,10,1,0.277024698,1,1,75,0.2486328125
1,17,1,0.29900715,1,1,75,0.09921875
1,16,1,0.342188687,1,0,74,0.2017578125
3,55,2,0.456134705,1,1,75,0.1568359375
2,19,1,0.279110703,0,0,76,0.1333984375
1,5,1,0.367955063,1,1,75,0.2046875
4,54,1,0.331259218,1,1,76,0.1138671875
4,66,2,0.346780409,1,1,76,0.148046875
1,12,1,0.313748164,1,0,74,0.10703125
3,44,2,0.580343736,0,0,74,0.1216796875
2,10,2,0.635687671,0,0,76,0.15
4,70,2,0.506635312,1,1,76,0.132421875
1,7,1,0.18103669,1,0,74,0.13828125
3,63,2,0.585206599,1,0,74,0.1607421875
3,68,2,0.537551933,1,1,75,0.11875
3,60,2,0.470468729,1,1,75,0.1783203125
2,27,2,0.433582268,1,1,76,0.2349609375
2,28,2,0.232584303,1,1,76,0.103125
2,33,2,0.303895086,1,1,76,0.18515625
2,6,1,0.407098236,1,1,76,0.23203125
2,17,1,0.348465295,1,0,76,0.16171875
4,63,1,0.389880112,0,0,76,0.1412109375
3,67,2,0.358957692,1,1,75,0.155859375
3,71,2,0.664394374,1,0,74,0.1568359375
4,67,2,0.384497106,1,1,76,0.1509765625
2,25,2,0.414008908,1,0,76,0.1509765625
4,42,1,0.513166302,1,0,76,0.167578125
4,58,1,0.606237717,0,1,76,0.1841796875
4,65,2,0.341834633,1,0,76,0.12265625
1,9,1,0.405296474,1,0,74,0.1470703125
1,28,2,0.331669848,1,1,75,0.13046875
3,38,2,0.660881853,0,0,74,0.140234375
4,57,2,0.594516714,1,0,76,0.09921875
4,53,1,0.469172733,1,0,76,0.1431640625
1,32,2,0.36198266,1,0,74,0.148046875
1,34,2,0.31018073,1,0,74,0.155859375
3,70,2,1.266457183,1,0,74,0.1509765625
1,18,1,0.306983096,1,0,74,0.1548828125
4,68,2,0.403345057,1,0,76,0.2271484375
1,1,1,0.582637419,1,1,75,0.1041015625
3,51,1,0.288020493,1,1,75,0.1705078125
4,64,2,0.37527839,1,0,76,0.1509765625
3,56,2,0.501264449,1,0,74,0.1265625
4,60,2,0.844839593,1,0,76,0.1314453125
2,31,2,0.520225134,1,1,76,0.18515625
1,2,1,0.197854683,1,1,75,0.2486328125
1,11,1,0.320054563,1,0,74,0.151953125
2,22,2,0.471224046,1,0,76,0.187109375
3,52,1,0.554280417,1,1,75,0.18515625
3,45,1,0.559232418,1,0,74,0.1294921875
3,49,1,0.244506221,1,1,75,0.171484375
4,61,1,0.201394038,0,1,76,0.1451171875
1,13,1,0.23036235,1,0,74,0.120703125
4,45,1,0.228527879,1,1,76,0.09921875
2,24,2,0.300422487,1,0,76,0.1578125
2,26,2,0.453504605,1,1,76,0.1509765625
4,59,2,0.444380481,1,0,76,0.1705078125
4,72,1,0.652191882,0,0,76,0.1421875
1,27,2,0.299365003,1,0,74,0.1353515625
4,37,2,0.20861902,0,1,76,0.1626953125
4,49,1,0.222800613,1,1,76,0.151953125
2,29,2,0.290421439,1,0,76,0.1822265625
3,43,2,0.745625611,0,0,74,0.140234375
3,57,2,0.867813506,1,0,74,0.1421875
2,34,2,0.331503551,1,0,76,0.1236328125
1,3,1,0.259173613,1,0,74,0.14609375
3,64,2,0.302628963,1,0,74,0.1646484375
1,25,2,0.289590976,1,1,75,0.13046875
4,71,1,0.788672642,0,0,76,0.103125
3,54,1,0.2387306,1,0,74,0.11875
1,15,1,0.194412878,1,0,74,0.1431640625
4,52,1,0.785867332,1,0,76,0.148046875
4,46,1,0.372836284,1,1,76,0.171484375
3,65,2,0.315377077,1,0,74,0.163671875
2,36,2,0.515807381,1,1,76,0.155859375
2,15,1,0.340765358,1,1,76,0.101171875
4,41,2,0.847534653,0,0,76,0.1333984375
2,13,1,0.321073402,1,1,76,0.2115234375
3,40,1,0.362974349,1,0,74,0.1529296875
3,46,1,0.250102629,1,1,75,0.1158203125
3,41,2,0.39637814,0,0,74,0.132421875
1,24,2,0.326491452,1,0,74,0.11484375
2,9,1,0.544035622,1,1,76,0.1890625
4,48,2,0.191542301,0,1,76,0.1705078125
2,14,1,0.518507919,1,0,76,0.1822265625
3,69,2,0.550722034,1,1,75,0.1607421875
3,61,2,0.534227633,1,1,75,0.1294921875
2,32,2,0.974002121,1,1,76,0.1333984375
1,30,2,0.375630013,1,0,74,0.136328125
1,6,1,0.287829272,1,0,74,0.1861328125
1,8,1,0.198387729,1,0,74,0.15390625
3,53,1,0.263210643,1,1,75,0.140234375
1,19,2,0.258539775,1,1,75,0.1158203125
4,55,2,0.447758381,1,1,76,0.144140625
3,37,1,0.459880691,1,0,74,0.2486328125
2,35,2,0.378135716,1,0,76,0.23984375
1,31,2,0.380383001,1,1,75,0.179296875
1,36,2,0.302458382,1,1,75,0.16171875
2,12,1,0.374417674,1,0,76,0.1900390625
3,66,2,0.422911774,1,1,75,0.1490234375
3,62,1,1.183882823,0,0,74,0.1353515625
2,11,1,0.167029531,1,0,76,0.1626953125
1,4,1,0.167509,1,1,75,0.1470703125
4,47,1,0.378481134,1,0,76,0.1626953125
2,2,1,0.292170762,1,1,76,0.1265625
3,59,2,0.34899544,1,1,75,0.1958984375
1,35,2,0.389992229,1,0,74,0.1666015625
4,50,1,0.436851122,1,0,76,0.2330078125
4,62,2,0.652905066,1,1,76,0.1568359375
1,22,2,0.379256835,1,1,75,0.17734375
2,16,1,0.253576024,1,0,76,0.1275390625
4,38,1,0.547848559,1,0,76,0.1548828125
2,30,2,0.254449537,1,1,76,0.1841796875
3,39,1,0.301469423,1,1,75,0.1080078125
1,33,2,0.331050022,1,1,75,0.155859375
4,39,1,0.71590863,1,1,76,0.09921875
