condition,image_index,key_press,response_time,response_corr,stimulus_side,prioritization_cue,n200lat
2,28,2,0.233677278185496,1,0,76,0.13828125
2,23,2,0.355712960343226,1,1,76,0.1802734375
4,66,2,0.416564304148778,1,1,76,0.1080078125
2,9,1,0.3565062826965,1,1,76,0.1548828125
3,44,1,0.490680468981736,1,1,75,0.1548828125
2,5,2,0.398354774049949,0,1,76,0.1607421875
2,14,1,0.379597290622769,1,1,76,0.1412109375
2,10,1,0.385123254236532,1,0,76,0.140234375
1,4,1,0.451098063756945,1,0,74,0.17734375
1,6,1,0.414734738616971,1,0,74,0.1998046875
3,61,2,0.447399284719722,1,0,74,0.1744140625
3,56,2,0.288599424049607,1,1,75,0.175390625
1,29,2,0.320229943710729,1,1,75,0.09921875
3,65,2,0.419476319089881,1,1,75,0.1353515625
3,46,1,0.693018678284716,1,1,75,0.171484375
2,11,1,0.301755250504357,1,1,76,0.09921875
3,52,2,0.818619626181317,0,0,74,0.140234375
4,37,1,0.524682489194674,1,1,76,0.1880859375
1,15,1,0.31759807432536,1,1,75,0.1275390625
4,45,1,0.391071012287284,1,1,76,0.10703125
2,15,1,0.417195352507406,1,1,76,0.1470703125
4,51,1,0.340704868285684,1,0,76,0.1783203125
2,20,2,0.365852074013674,1,0,76,0.144140625
4,69,1,0.811630902811885,0,1,76,0.09921875
1,12,1,0.305769250204321,1,1,75,0.18125
4,67,1,0.633124047890306,0,0,76,0.1421875
4,48,1,0.593898583741975,1,0,76,0.132421875
2,33,2,0.347502534597879,1,1,76,0.14609375
1,9,1,0.418574091745541,1,1,75,0.09921875
2,22,2,0.329119236208498,1,0,76,0.1470703125
3,41,1,0.521931927229161,1,1,75,0.1666015625
3,49,1,0.642366972475429,1,0,74,0.1861328125
1,20,2,0.274010961904423,1,1,75,0.171484375
2,18,1,0.3898523402313,1,1,76,0.1373046875
1,16,1,0.335221490910044,1,1,75,0.1509765625
3,50,1,0.389256070906413,1,0,74,0.11875
1,30,2,0.292738674543216,1,1,75,0.1568359375
1,32,2,0.351100785570452,1,0,74,0.1451171875
4,46,1,0.393479585763998,1,0,76,0.1607421875
2,1,1,0.387160138081526,1,0,76,0.2076171875
1,36,2,0.385565902659437,1,1,75,0.09921875
1,14,1,0.393188110087067,1,0,74,0.1734375
2,7,1,0.259851327631623,1,0,76,0.1666015625
4,38,1,0.437918089242885,1,0,76,0.191015625
1,24,2,0.317980479550897,1,1,75,0.17734375
2,3,2,0.286933605355443,0,0,76,0.159765625
1,26,2,0.294585441763047,1,0,74,0.1578125
2,2,1,0.406198787124595,1,0,76,0.15390625
3,40,1,0.351589525744203,1,1,75,0.1451171875
4,70,1,0.397312437868095,0,1,76,0.108984375
2,27,2,0.411188172292896,1,0,76,0.116796875
2,31,2,0.298522640950978,1,0,76,0.171484375
2,26,2,0.266192806098843,1,0,76,0.194921875
2,19,2,0.280330747948028,1,1,76,0.1255859375
3,59,2,0.350529400719097,1,0,74,0.1666015625
4,59,2,0.284782663977239,1,1,76,0.1041015625
4,58,1,0.547592966569937,0,1,76,0.1734375
4,50,1,0.360418624783051,1,0,76,0.128515625
2,34,2,0.288944442858337,1,0,76,0.1177734375
4,42,1,0.663985868450254,1,1,76,0.116796875
1,11,1,0.307463881821604,1,1,75,0.1294921875
3,68,2,0.644721465403563,1,1,75,0.165625
2,21,2,0.471347522936412,1,1,76,0.1314453125
2,32,2,0.382941688701976,1,0,76,0.165625
1,28,2,0.335274165758165,1,1,75,0.1568359375
1,21,2,0.25467225376633,1,1,75,0.1626953125
3,63,2,0.595980693513411,1,1,75,0.183203125
3,69,2,0.823916733323131,1,0,74,0.2369140625
3,53,2,1.01992379162402,0,1,75,0.10703125
2,6,1,0.397480359504698,1,1,76,0.159765625
3,72,2,0.890266703150701,1,1,75,0.1265625
2,17,1,0.41969756243634,1,1,76,0.09921875
3,57,2,1.03537077530927,1,0,74,0.09921875
1,23,2,0.357469738461077,1,1,75,0.1431640625
4,41,1,0.461834324989468,1,0,76,0.14609375
2,16,1,0.374241753990646,1,0,76,0.1333984375
4,65,2,0.56157014213386,1,0,76,0.09921875
2,8,1,0.424911246154807,1,1,76,0.2486328125
4,64,2,0.481320797392982,1,1,76,0.1529296875
2,24,2,0.322161338510341,1,0,76,0.155859375
1,19,2,0.313725121450261,1,0,74,0.1080078125
1,33,2,0.327763361216057,1,0,74,0.171484375
1,1,1,0.362324187211925,1,1,75,0.18515625
4,72,2,0.429325541917933,1,0,76,0.1724609375
4,54,1,0.399433904531179,1,1,76,0.159765625
1,22,2,0.462012504431186,1,1,75,0.1099609375
4,62,1,0.703831906692358,0,1,76,0.112890625
4,47,1,0.820198530869675,1,1,76,0.2212890625
2,25,2,0.445343905463233,1,0,76,0.120703125
4,60,2,0.594993597260327,1,0,76,0.15
3,48,1,0.420328685431741,1,1,75,0.241796875
4,57,2,0.667957167461282,1,0,76,0.1890625
4,52,2,0.860180005591246,0,0,76,0.1099609375
3,67,2,0.584222561970819,1,0,74,0.1685546875
3,47,2,0.716756851499667,0,0,74,0.1294921875
1,10,1,0.390081512668985,1,0,74,0.1724609375
4,71,1,0.781280669252737,0,0,76,0.1587890625
4,44,1,0.632078509719577,1,1,76,0.09921875
2,4,1,0.333648850879399,1,1,76,0.09921875
3,45,1,1.03746205069183,1,0,74,0.151953125
3,55,1,0.758806018347968,0,1,75,0.18125
1,34,2,0.44635598071909,1,0,74,0.14609375
3,70,2,0.674242226712522,1,0,74,0.214453125
3,64,2,0.760585695534246,1,1,75,0.2486328125
1,25,2,0.691977705486352,1,0,74,0.1294921875
4,43,1,1.00987697340315,1,0,76,0.222265625
3,60,2,0.586974440055201,1,1,75,0.140234375
1,35,2,0.379362361054518,1,1,75,0.1392578125
3,62,2,0.516582262163865,1,0,74,0.1890625
2,13,1,1.41676109345281,1,1,76,0.159765625
3,51,1,0.615919422794832,1,0,74,0.2408203125
3,43,1,0.561271259837667,1,0,74,0.17734375
3,66,2,0.397945911987335,1,1,75,0.2486328125
2,12,1,0.545001185513684,1,1,76,0.09921875
4,53,1,0.775045844187844,1,1,76,0.1333984375
2,36,2,0.249300187220797,1,0,76,0.1734375
1,3,1,0.754439735028427,1,0,74,0.1734375
3,39,2,0.48408444596862,0,0,74,0.17734375
1,5,1,0.381747667241143,1,0,74,0.1529296875
4,40,1,0.39812658187293,1,0,76,0.1265625
1,31,2,0.431594578752993,1,0,74,0.1568359375
2,29,2,0.801448605809128,1,0,76,0.1490234375
2,30,2,0.281790698805708,1,1,76,0.1080078125
3,37,1,0.6015198979876,1,0,74,0.132421875
4,49,1,0.75144777483365,1,1,76,0.179296875
1,2,2,0.27360846400552,0,0,74,0.2251953125
3,58,1,0.483432289838674,0,1,75,0.09921875
3,38,1,0.575755141035188,1,0,74,0.167578125
1,18,1,0.343639391692705,1,0,74,0.1333984375
4,68,1,0.673149089110666,0,0,76,0.151953125
1,27,2,0.286012825366925,1,1,75,0.1548828125
1,13,1,0.417406218621181,1,1,75,0.2486328125
1,7,1,0.84328919298423,1,0,74,0.1587890625
4,39,1,0.599749242101097,1,1,76,0.1841796875
3,71,1,0.442043305243715,0,1,75,0.1626953125
4,56,2,0.75172463877243,1,0,76,0.09921875
3,42,1,1.01777828144259,1,0,74,0.2056640625
3,54,1,0.740247142908629,1,1,75,0.144140625
1,17,1,0.320525624003494,1,0,74,0.116796875
1,8,1,0.376713446748909,1,0,74,0.13046875
4,63,2,0.699437514544115,1,1,76,0.1255859375
4,61,2,0.481503559625708,1,0,76,0.1431640625
4,55,1,0.514766890366445,0,1,76,0.17734375
2,35,2,0.394386443163967,1,1,76,0.116796875
3,67,2,0.421184243808966,1,1,75,0.1509765625
2,35,2,0.327997260756092,1,1,76,0.1802734375
1,36,2,0.23096441362577,1,1,75,0.09921875
4,46,1,0.284763860050589,1,0,76,0.1109375
