condition,image_index,key_press,response_time,response_corr,stimulus_side,prioritization_cue,n200lat
4.0,59.0,2.0,0.496668686014345,1.0,1,76,0.1900390625
3.0,63.0,2.0,0.502581211359939,1.0,0,74,0.2056640625
4.0,66.0,2.0,0.378341586535498,1.0,0,76,0.165625
4.0,54.0,1.0,0.614210628319597,1.0,1,76,0.191015625
3.0,61.0,1.0,0.560967488088863,0.0,1,75,0.1783203125
3.0,41.0,2.0,0.326853629228026,0.0,0,74,0.15390625
3.0,67.0,1.0,0.335642274440943,0.0,1,75,0.1646484375
3.0,46.0,1.0,0.76697452636563,1.0,0,74,0.1392578125
1.0,33.0,2.0,0.592954190250566,1.0,1,75,0.237890625
3.0,65.0,2.0,0.483416253468022,1.0,0,74,0.16171875
4.0,49.0,1.0,0.763703466891457,1.0,0,76,0.165625
3.0,68.0,1.0,0.540707176354772,0.0,1,75,0.210546875
1.0,25.0,2.0,0.460665877172687,1.0,0,74,0.140234375
4.0,40.0,2.0,0.829606107800828,0.0,1,76,0.09921875
3.0,47.0,2.0,0.823537143141039,0.0,1,75,0.151953125
2.0,32.0,2.0,0.434742148800979,1.0,1,76,0.09921875
3.0,52.0,2.0,0.8995286394902,0.0,1,75,0.112890625
1.0,32.0,2.0,0.387201268829813,1.0,0,74,0.1568359375
1.0,15.0,1.0,0.445915602881541,1.0,0,74,0.151953125
3.0,45.0,1.0,0.84512547736631,1.0,0,74,0.1734375
1.0,12.0,1.0,0.469827113161955,1.0,0,74,0.1705078125
1.0,11.0,1.0,0.443121922153296,1.0,1,75,0.09921875
4.0,55.0,2.0,0.472096565450556,1.0,0,76,0.1705078125
4.0,37.0,2.0,0.506511119680908,0.0,1,76,0.183203125
1.0,22.0,2.0,0.508368692233489,1.0,1,75,0.1724609375
3.0,66.0,2.0,0.825960623966239,1.0,1,75,0.16171875
1.0,9.0,2.0,0.567531741905441,0.0,1,75,0.1099609375
4.0,70.0,1.0,0.752599037181426,0.0,0,76,0.1548828125
4.0,57.0,2.0,0.743674751520302,1.0,0,76,0.136328125
1.0,23.0,2.0,1.22065529861084,1.0,1,75,0.245703125
3.0,71.0,2.0,0.481491121919134,1.0,1,75,0.144140625
3.0,48.0,2.0,0.787243316871354,0.0,1,75,0.1548828125
3.0,51.0,2.0,0.530661199915812,0.0,0,74,0.1451171875
2.0,25.0,2.0,0.33068987299248,1.0,0,76,0.1431640625
3.0,69.0,2.0,0.48786068989557,1.0,0,74,0.09921875
2.0,11.0,1.0,0.578916272126662,1.0,0,76,0.1919921875
4.0,69.0,1.0,0.792417348144227,0.0,0,76,0.18125
1.0,30.0,2.0,0.311211399569402,1.0,0,74,0.167578125
